"dup_slug","dup_id","canonical_slug","canonical_id","name","country_code","action","reason","aliases_added"
"candela-tizimin-96-3-fm-xhup-fm-cadena-rasa-tizimin-yucatan-1","68a8c465bd66579311aae6c0","","","Candela (Tizimín) - 96.3 FM - XHUP-FM - Cadena RASA - Tizimín, Yucatán","MX","leave-410","no-canonical-sibling",""
"radio-free-americana-64kbps-aac","68a8c48bbd66579311ab4687","","","Radio Free Americana [64kbps AAC+]","US","leave-410","no-canonical-sibling",""
"nrj-3","68a8c482bd66579311ab2d53","","","NRJ","FI","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-lounge-house-mp3","68a8c462bd66579311aadd40","","","Australian Digital Radio Network - Lounge House (MP3)","AU","leave-410","no-canonical-sibling",""
"play-radio-1","68a8c483bd66579311ab334c","","","Play Radio","GR","leave-410","no-canonical-sibling",""
"jazz-fm-1","68a8c477bd66579311ab1068","","","Jazz FM","MK","leave-410","no-canonical-sibling",""
"mdr-jump-aac","68a8c47dbd66579311ab23ce","","","MDR Jump (AAC)","DE","leave-410","no-canonical-sibling",""
"somafm-synphaera-64k-aac","68a8c49bbd66579311ab6ca3","","","SomaFM Synphaera (64k aac)","US","leave-410","no-canonical-sibling",""
"cjuv-fm-94-1-sunny-94-1","68a8c467bd66579311aaec7a","","","CJUV-FM 94.1 Sunny 94","CA","leave-410","no-canonical-sibling",""
"kiss-fm-5","68a8c478bd66579311ab14ea","","","Kiss FM","UA","leave-410","no-canonical-sibling",""
"977-smooth-jazz","68a8c458bd66579311aac8a2","","",".977 Smooth Jazz","US","leave-410","no-canonical-sibling",""
"nakawa-online-radio-kampala-mp3","68a8c480bd66579311ab2982","","","Nakawa Online Radio - Kampala (MP3)","UG","leave-410","no-canonical-sibling",""
"europa-fm-aac","68a8c46dbd66579311aafbd5","","","Europa FM-AAC","RO","leave-410","no-canonical-sibling",""
"willy-aac","68a8c4a3bd66579311ab7f3f","","","Willy - aac","BE","leave-410","no-canonical-sibling",""
"radio-gus-1","68a8c4a8bd66579311ab8ace","","","Радио Гусь","RU","leave-410","no-canonical-sibling",""
"somafm-specials-128k-aac","68a8c49bbd66579311ab6c9d","","","SomaFM Specials (128k AAC)","US","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-classic-house-mp3","68a8c461bd66579311aadcac","","","Australian Digital Radio Network - Classic House (MP3)","AU","leave-410","no-canonical-sibling",""
"somafm-sonic-universe-128k-mp3","68a8c49bbd66579311ab6c97","","","SomaFM Sonic Universe (128k MP3)","US","leave-410","no-canonical-sibling",""
"los-40-dance-1","68a8c47bbd66579311ab1fcd","","","LOS 40 DANCE","ES","leave-410","no-canonical-sibling",""
"rock-ra-1","68a8c498bd66579311ab6448","","","Rock RA","AR","leave-410","no-canonical-sibling",""
"e-fm-1","68a8c46cbd66579311aaf792","","","E.FM","US","leave-410","no-canonical-sibling",""
"radio-regenbogen-konfetti-party-2","68a8c490bd66579311ab52b8","","","Radio Regenbogen - Konfetti-Party","DE","leave-410","no-canonical-sibling",""
"hit104-7-canberra-1","68a8c474bd66579311ab0aa3","","","hit104.7 Canberra","AU","leave-410","no-canonical-sibling",""
"gila-mimbres-community-radio-1","68a8c472bd66579311ab0631","","","Gila / Mimbres Community Radio","MX","leave-410","no-canonical-sibling",""
"bridge-radio-hot100-uncensored-2","68a8c464bd66579311aae452","","","Bridge Radio - Hot100 Uncensored （2）","CN","leave-410","no-canonical-sibling",""
"crnet-power-praise-128","68a8c46abd66579311aaf131","","","CRnet Power Praise (128)","US","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-def-leppard-mp3","68a8c461bd66579311aadce6","","","Australian Digital Radio Network - Def Leppard (MP3)","AU","leave-410","no-canonical-sibling",""
"pond-station-1","68a8c485bd66579311ab33f3","","","POND STATION","US","leave-410","no-canonical-sibling",""
"076-radio","68a8c458bd66579311aac948","","","076 Radio","NL","leave-410","no-canonical-sibling",""
"nrk-p1-troms-hoy-kvalitet-aac","68a8c482bd66579311ab2dd9","","","NRK P1 Troms (Høy kvalitet AAC)","NO","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-2010s-pop-number-1s-mp3","68a8c461bd66579311aadc7a","","","Australian Digital Radio Network - 2010s Pop Number 1s (MP3)","AU","leave-410","no-canonical-sibling",""
"music-of-china-zhong-guo-yin-le-1","68a8c480bd66579311ab2881","","","Music of China 中国音乐","DE","leave-410","no-canonical-sibling",""
"cnn-international-1","68a8c468bd66579311aaef0b","","","CNN International","UG","leave-410","no-canonical-sibling",""
"fresh-fm-2","68a8c470bd66579311ab0403","","","Fresh FM","NA","leave-410","no-canonical-sibling",""
"radiobob-southern-rock-64-kbps-aac","68a8c495bd66579311ab5bff","","","RadioBOB Southern Rock (64 kbps AAC)","DE","leave-410","no-canonical-sibling",""
"jb-fm-2","68a8c477bd66579311ab10e9","","","JB.FM","BR","leave-410","no-canonical-sibling",""
"305-mi-radio","68a8c45cbd66579311aace37","","","305 MI RADIO","US","leave-410","no-canonical-sibling",""
"radio-bob-metallica-3","68a8c488bd66579311ab3d6d","","","RADIO BOB MetallicA","DE","leave-410","no-canonical-sibling",""
"somafm-digitalis-128k-mp3","68a8c49bbd66579311ab6c4c","","","SomaFM Digitalis (128k MP3)","US","leave-410","no-canonical-sibling",""
"dr-p4-ostjylland-aac","68a8c46cbd66579311aaf676","","","DR P4 Østjylland (AAC)","DK","leave-410","no-canonical-sibling",""
"enjiri-radio-mp3","68a8c46dbd66579311aafa3a","","","Enjiri Radio (MP3)","UG","leave-410","no-canonical-sibling",""
"housetime-fm-1","68a8c474bd66579311ab0c21","","","housetime.fm","DE","leave-410","no-canonical-sibling",""
"beatles-4-ever-mp3","68a8c462bd66579311aae008","","","Beatles 4 Ever (MP3)","BR","leave-410","no-canonical-sibling",""
"ch89-global-radio-melbourne-mp3","68a8c467bd66579311aae91b","","","Ch89 Global Radio - Melbourne (MP3)","AU","leave-410","no-canonical-sibling",""
"radio-ram-aac","68a8c490bd66579311ab5229","","","Radio RAM (AAC)","PL","leave-410","no-canonical-sibling",""
"k-rock-95-5-geelong-95-5-fm-mp3","68a8c477bd66579311ab120f","","","K ROCK 95.5 - Geelong - 95.5 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"signal-1-1","6924cc77495dd2a8e2a584ea","","","Signal 1","GB","leave-410","no-canonical-sibling",""
"like-radio-anthems-mp3","68a8c47bbd66579311ab1e18","","","Like Radio - ANTHEMS (MP3)","GB","leave-410","no-canonical-sibling",""
"technikum-one-1","68a8c49ebd66579311ab731e","","","Technikum One","AT","leave-410","no-canonical-sibling",""
"my-club-remix","68a8c480bd66579311ab28f6","","","MY CLUB REMIX","IN","leave-410","no-canonical-sibling",""
"radio-tmk-3","68a8c4a8bd66579311ab8c3d","","","Радио ТМК","RU","leave-410","no-canonical-sibling",""
"groove-salad-3","68a8c472bd66579311ab07cd","","","groove_salad","US","leave-410","no-canonical-sibling",""
"ganorium-radio-1","68a8c472bd66579311ab053f","","","Ganorium Radio","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-2010s-pop-charting-mp3","68a8c461bd66579311aadc79","","","Australian Digital Radio Network - 2010s Pop Charting (MP3)","AU","leave-410","no-canonical-sibling",""
"mdr-kultur-klassik-im-konzert-aac","68a8c47dbd66579311ab23f0","","","MDR Kultur Klassik im Konzert (AAC)","DE","leave-410","no-canonical-sibling",""
"mdr-klassik-mp3-256","68a8c47dbd66579311ab23e5","","","MDR Klassik MP3 256","DE","leave-410","no-canonical-sibling",""
"radio-bob-3","68a8c488bd66579311ab3d44","","","Radio Bob","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-aussie-classic-pop-mp3","68a8c461bd66579311aadc88","","","Australian Digital Radio Network - Aussie Classic Pop (MP3)","AU","leave-410","no-canonical-sibling",""
"2bob-radio-taree-104-7-fm-mp3","68a8c45cbd66579311aacdc2","","","2BOB Radio - Taree - 104.7 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-kanye-west-mp3","68a8c462bd66579311aadd33","","","Australian Digital Radio Network - Kanye West (MP3)","AU","leave-410","no-canonical-sibling",""
"radio-4-1","68a8c486bd66579311ab38dd","","","Radio 4","FR","leave-410","no-canonical-sibling",""
"radiobob-electro-rock-64-kbps-aac","68a8c495bd66579311ab5bf0","","","RadioBOB Electro Rock (64 kbps AAC)","DE","leave-410","no-canonical-sibling",""
"fenomen-clubbin-256","68a8c46fbd66579311aafeed","","","Fenomen Clubbin 256","TR","leave-410","no-canonical-sibling",""
"radio-10-2","68a8c486bd66579311ab3831","","","Radio 10","NL","leave-410","no-canonical-sibling",""
"radio-10-4","68a8c486bd66579311ab3833","","","Radio 10","NL","leave-410","no-canonical-sibling",""
"parapolitika-fm-90-1-1","68a8c4a6bd66579311ab86e2","","","Παραπολιτικά FM 90.1","GR","leave-410","no-canonical-sibling",""
"parapolitika-fm-90-1-2","68a8c4a6bd66579311ab86e1","","","Παραπολιτικά FM 90.1","GR","leave-410","no-canonical-sibling",""
"90-hits","68a8c45cbd66579311aad064","","","90 Hits","RU","leave-410","no-canonical-sibling",""
"loving-life-fm-grafton-103-1-fm-mp3","68a8c47dbd66579311ab20d4","","","Loving Life FM - Grafton - 103.1 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"totally-radio-90s-mp3","68a8c49fbd66579311ab7738","","","Totally Radio - 90s (MP3)","AU","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-new-1970s-style-mp3","68a8c462bd66579311aadd50","","","Australian Digital Radio Network - New 1970s Style (MP3)","AU","leave-410","no-canonical-sibling",""
"sovetskie-pesni-1","68a8c4a8bd66579311ab8d44","","","Сoветские песни","RU","leave-410","no-canonical-sibling",""
"radio-t-2","68a8c493bd66579311ab5748","","","Radio T","RO","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-folk-mp3","68a8c461bd66579311aadd06","","","Australian Digital Radio Network - Folk (MP3)","AU","leave-410","no-canonical-sibling",""
"wave-fm-3","68a8c4a1bd66579311ab7ce9","","","WAVE.FM","CA","leave-410","no-canonical-sibling",""
"kiss-fm-2","68a8c478bd66579311ab14e7","","","KISS FM","ES","leave-410","no-canonical-sibling",""
"vaigai-fm-1","68a8c4a0bd66579311ab7a01","","","vaigai-fm","IN","leave-410","no-canonical-sibling",""
"961-xtrim-radio-kampala-mp3","68a8c45ebd66579311aad22f","","","961 Xtrim Radio - Kampala (MP3)","UG","leave-410","no-canonical-sibling",""
"radio-beskonechnost-1","6924cc83495dd2a8e2a58648","","","Радио Бесконечность","RU","leave-410","no-canonical-sibling",""
"radio-studio-enns-1","68a8c492bd66579311ab56a3","","","Radio Studio Enns","DE","leave-410","no-canonical-sibling",""
"n-joy-1","68a8c480bd66579311ab2951","","","N-JOY","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-foreigner-mp3","68a8c461bd66579311aadd07","","","Australian Digital Radio Network - Foreigner (MP3)","AU","leave-410","no-canonical-sibling",""
"somafm-suburbs-of-goa-64k-aac-1","68a8c49bbd66579311ab6ca2","","","SomaFM Suburbs of Goa [64K AAC]","US","leave-410","no-canonical-sibling",""
"soothing-radio-2","68a8c49bbd66579311ab6cf2","","","Soothing radio","RU","leave-410","no-canonical-sibling",""
"smart-radio-1","68a8c49bbd66579311ab6b4a","","","Smart Radio","DE","leave-410","no-canonical-sibling",""
"egofm-jazz-1","68a8c46cbd66579311aaf89b","","","egoFM Jazz","DE","leave-410","no-canonical-sibling",""
"b-rock-fm-bathurst-99-3-fm-mp3","68a8c462bd66579311aade39","","","B-Rock FM - Bathurst - 99.3 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"radio-kapija-los-angeles-1","68a8c48dbd66579311ab49a3","","","Radio Kapija Los Angeles","BA","leave-410","no-canonical-sibling",""
"kiss-fm-4","68a8c478bd66579311ab14e9","","","Kiss FM","RS","leave-410","no-canonical-sibling",""
"tipp-fm-1","68a8c49ebd66579311ab7646","","","Tipp FM","IE","leave-410","no-canonical-sibling",""
"somafm-space-station-soma-128k-mp3","68a8c49bbd66579311ab6c9a","","","SomaFM Space Station Soma (128k MP3)","US","leave-410","no-canonical-sibling",""
"star-90-7-the-whitsundays-90-7-fm-mp3","68a8c49bbd66579311ab6e6d","","","Star 90.7 - The Whitsundays - 90.7 FM (MP3)","AU","leave-410","no-canonical-sibling",""
"abc-local-radio-100-7-gippsland-vic-mp3","68a8c45ebd66579311aad372","","","ABC Local Radio 100.7  Gippsland, VIC (MP3)","AU","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-dubstep-mp3","68a8c461bd66579311aadcef","","","Australian Digital Radio Network - Dubstep (MP3)","AU","leave-410","no-canonical-sibling",""
"ndr-info-niedersachsen-1","68a8c480bd66579311ab2a8b","","","NDR Info Niedersachsen","DE","leave-410","no-canonical-sibling",""
"one-world-radio-3","68a8c482bd66579311ab2f97","","","One World Radio","RO","leave-410","no-canonical-sibling",""
"freies-radio-wuste-welle-1","68a8c470bd66579311ab03c9","","","Freies Radio Wüste Welle","DE","leave-410","no-canonical-sibling",""
"skyline-radio-wolverhampton-mp3","68a8c49bbd66579311ab6ae4","","","Skyline Radio - Wolverhampton (MP3)","GB","leave-410","no-canonical-sibling",""
"radiobob-kuschelrock-64-kbps-aac","68a8c495bd66579311ab5bf5","","","RadioBOB Kuschelrock (64 kbps AAC)","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-pop-hits-of-2021-mp3","68a8c462bd66579311aadd73","","","Australian Digital Radio Network - Pop Hits of 2021 (MP3)","AU","leave-410","no-canonical-sibling",""
"radio-dacha-4","68a8c4a8bd66579311ab8ad5","","","Радио Дача","RU","leave-410","no-canonical-sibling",""
"radio-dacha-5","68a8c4a8bd66579311ab8ad1","","","Радио Дача","RU","leave-410","no-canonical-sibling",""
"3ser-casey-radio-casey-melbourne-97-7-fm-aac","68a8c45cbd66579311aace62","","","3SER - Casey Radio - Casey, Melbourne - 97.7 FM (AAC)","AU","leave-410","no-canonical-sibling",""
"cruise-1323-adelaide-1323-am-aac","68a8c46abd66579311aaf18b","","","Cruise 1323 - Adelaide - 1323 AM (AAC+)","AU","leave-410","no-canonical-sibling",""
"radio-paradise-rock-mix-flac","68a8c490bd66579311ab5053","","","Radio Paradise Rock Mix FLAC","US","leave-410","no-canonical-sibling",""
"funk2disco-1","68a8c470bd66579311ab047c","","","Funk2Disco","GB","leave-410","no-canonical-sibling",""
"nonstop-music","68a8c482bd66579311ab2bf4","","","Nonstop Music!","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-disco-mp3","68a8c461bd66579311aadce9","","","Australian Digital Radio Network - Disco (MP3)","AU","leave-410","no-canonical-sibling",""
"capital-fm-uk-1","68a8c465bd66579311aae713","","","CAPITAL FM UK","UG","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-dance-hits-of-2012-mp3","68a8c461bd66579311aadcd4","","","Australian Digital Radio Network - Dance Hits of 2012 (MP3)","AU","leave-410","no-canonical-sibling",""
"2xx-canberra-98-3-fm-aac","68a8c45cbd66579311aace2f","","","2XX - Canberra - 98.3 FM (AAC)","AU","leave-410","no-canonical-sibling",""
"rnz-concert-mp3","68a8c498bd66579311ab6371","","","RNZ Concert MP3","NZ","leave-410","no-canonical-sibling",""
"radio-rtl-curico-1","68a8c491bd66579311ab53f3","","","Radio rtl Curico","CL","leave-410","no-canonical-sibling",""
"gold-101-7-sydney-101-7-fm-aac","68a8c472bd66579311ab06b9","","","GOLD 101.7 - Sydney - 101.7 FM (AAC+)","AU","leave-410","no-canonical-sibling",""
"praiseworld-radio-1","68a8c485bd66579311ab3503","","","Praiseworld Radio","US","leave-410","no-canonical-sibling",""
"larockaforte-2","68a8c47bbd66579311ab1c46","","","LaRockaforte","IT","leave-410","no-canonical-sibling",""
"proton-radio-1","68a8c485bd66579311ab359c","","","Proton Radio","US","leave-410","no-canonical-sibling",""
"proton-radio-2","68a8c485bd66579311ab359d","","","Proton Radio","US","leave-410","no-canonical-sibling",""
"1mix-radio-edm-uk-32kb-aac","68a8c45abd66579311aacd31","","","1Mix Radio - EDM (UK) 32kb aac+","GB","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-christmas-channel-mp3","68a8c461bd66579311aadca8","","","Australian Digital Radio Network - Christmas Channel (MP3)","AU","leave-410","no-canonical-sibling",""
"zenith-classic-rock-1","68a8c4a5bd66579311ab8549","","","Zenith Classic Rock","GB","leave-410","no-canonical-sibling",""
"abc-triple-j-unearthed-mp3","68a8c45ebd66579311aad3d6","","","ABC Triple J Unearthed  (MP3)","AU","leave-410","no-canonical-sibling",""
"music-star-franco-battiato-1","68a8c480bd66579311ab288e","","","Music star Franco Battiato","IT","leave-410","no-canonical-sibling",""
"cuac-fm-1","68a8c46abd66579311aaf1a6","","","CUAC FM","ES","leave-410","no-canonical-sibling",""
"nostalgie-3","68a8c482bd66579311ab2c38","","","Nostalgie","DE","leave-410","no-canonical-sibling",""
"jazz-lounge-1","68a8c477bd66579311ab1076","","","Jazz Lounge","FR","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-pop-hits-of-2022-mp3","68a8c462bd66579311aadd74","","","Australian Digital Radio Network - Pop Hits of 2022 (MP3)","AU","leave-410","no-canonical-sibling",""
"kaibo-radio-1","68a8c477bd66579311ab1260","","","KAIBO RADIO","ES","leave-410","no-canonical-sibling",""
"102-7-kiis-fm-1","68a8c45abd66579311aacb28","","","102.7 KIIS FM","US","leave-410","no-canonical-sibling",""
"3knd-melbourne-1503-am-aac","68a8c45cbd66579311aace55","","","3KND - Melbourne - 1503 AM (AAC+)","AU","leave-410","no-canonical-sibling",""
"systrum-sistum-ssr1-2","68a8c49cbd66579311ab7233","","","Systrum Sistum (SSR1)","AU","leave-410","no-canonical-sibling",""
"magic-radio-3","68a8c47dbd66579311ab2232","","","Magic Radio","SE","leave-410","no-canonical-sibling",""
"radio-ziggy-the-beatles-mp3","68a8c493bd66579311ab5ae8","","","Rádio Ziggy - The Beatles (MP3)","BR","leave-410","no-canonical-sibling",""
"nrk-p1-sogn-og-fjordane-hoy-kvalitet-aac","68a8c482bd66579311ab2dd6","","","NRK P1 Sogn og Fjordane (Høy kvalitet AAC)","NO","leave-410","no-canonical-sibling",""
"techno-fm-ca-96k-mp3","68a8c49ebd66579311ab7330","","","Techno.FM (CA) 96k MP3","CA","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-ska-mp3","68a8c462bd66579311aadd98","","","Australian Digital Radio Network - Ska (MP3)","AU","leave-410","no-canonical-sibling",""
"holy-forever-radio-1","68a8c474bd66579311ab0b81","","","Holy Forever Radio","DE","leave-410","no-canonical-sibling",""
"radio-paradise-main-mix-eu-320k-aac","68a8c490bd66579311ab5033","","","Radio Paradise Main Mix (EU) 320k AAC","US","leave-410","no-canonical-sibling",""
"abc-local-radio-891-adelaide-mp3","68a8c45ebd66579311aad38e","","","ABC Local Radio 891 Adelaide (MP3)","AU","leave-410","no-canonical-sibling",""
"smooth-vintage-australia-aac","68a8c49bbd66579311ab6bbb","","","Smooth Vintage Australia (AAC+)","AU","leave-410","no-canonical-sibling",""
"antenne-thuringen-yesterhits-3","68a8c461bd66579311aada66","","","Antenne Thüringen - Yesterhits","DE","leave-410","no-canonical-sibling",""
"australian-digital-radio-network-punk-mp3","68a8c462bd66579311aadd7a","","","Australian Digital Radio Network - Punk (MP3)","AU","leave-410","no-canonical-sibling",""
"hit-fm-5","68a8c4a8bd66579311ab8dca","","","ХИТ FM","RU","leave-410","no-canonical-sibling",""
"the-great-american-songbook-aac","68a8c49ebd66579311ab746f","","","The Great American Songbook [aac]","US","leave-410","no-canonical-sibling",""
"indifun-radio-1","68a8c475bd66579311ab0e52","","","Indifun Radio","IN","leave-410","no-canonical-sibling",""
